cell,resplit,lambda_idx,pool_risk,pool_cost,exceed,fallback
mnist/eps_greedy_eps0.5/ts0,19,79,0.14103174603174604,21.674801587301587,0,0
mnist/eps_greedy_eps0.5/ts0,20,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,21,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,22,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,23,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,24,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,25,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,26,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,27,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,28,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,29,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,30,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,31,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,32,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,33,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,34,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,35,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,36,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,37,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,38,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,39,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,40,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,41,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,42,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,43,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,44,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,45,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,46,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,47,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,48,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,49,79,0.14103174603174604,21.674801587301587,0,0
mnist/eps_greedy_eps0.5/ts0,50,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,51,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,52,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,53,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,54,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,55,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,56,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,57,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,58,79,0.14103174603174604,21.674801587301587,0,0
mnist/eps_greedy_eps0.5/ts0,59,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,60,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,61,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,62,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,63,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,64,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,65,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,66,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,67,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,68,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,69,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,70,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,71,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,72,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,73,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,74,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,75,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,76,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,77,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,78,79,0.14103174603174604,21.674801587301587,0,0
mnist/eps_greedy_eps0.5/ts0,79,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,80,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,81,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,82,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,83,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,84,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,85,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,86,77,0.1523809523809524,20.492261904761904,1,0
mnist/eps_greedy_eps0.5/ts0,87,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,88,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,89,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,90,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,91,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,92,79,0.14103174603174604,21.674801587301587,0,0
mnist/eps_greedy_eps0.5/ts0,93,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,94,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,95,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,96,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,97,79,0.14103174603174604,21.674801587301587,0,0
mnist/eps_greedy_eps0.5/ts0,98,78,0.1471031746031746,21.052896825396825,0,0
mnist/eps_greedy_eps0.5/ts0,99,78,0.1471031746031746,21.052896825396825,0,0
mnist/greedy_entropy/ts0,0,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,1,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,2,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,3,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,4,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,5,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,6,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,7,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,8,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,9,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,10,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,11,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,12,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,13,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,14,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,15,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,16,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,17,84,0.1492063492063492,23.731785714285714,0,0
